1,,RJ-54R,"2,420",junior_1.jpg,주니어 그립,C001-01,,43g Black / 투어랩 Junior,"8,000"
2,,FCR-01J-54R,"2,420",junior_2.jpg,주니어 그립,C002-01,,27g Orange Junior,"8,000"
3,,FCR-01J-54R,"2,420",junior_3.jpg,주니어 그립,C002-02,,27g Blue Junior,"8,000"
4,,JP2-54R,"2,750",junior_4.jpg,주니어 그립,C050-01,,50g Black Junior Putter Grip,"10,000"
5,,FCR-01JP-54R,"2,750",junior_5.jpg,주니어 그립,C051-01,,28g Orange Junior Putter Grip,"10,000"
6,,FCR-01JP-54R,"2,750",junior_6.jpg,주니어 그립,C051-02,,28g Blue Junior Putter Grip,"10,000"
7,,JWP-54R,"2,750",junior_7.jpg,주니어 그립,C052-01,,28g 검정 / 투어랩 Putter Grip,"10,000"
